Center,Tile1,PtDistance1,GCPDistance1,Tile2,PtDistance2,GCPDistance2,Tile3,PtDistance3,GCPDistance3,Tile4,PtDistance4,GCPDistance4,Tile5,PtDistance5,GCPDistance5,Tile6,PtDistance6,GCPDistance6,Tile7,PtDistance7,GCPDistance7,Tile8,PtDistance8,GCPDistance8
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h5-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h4-i001.reference.tif,1316.311521819233,39.81672613006903,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h6-i001.reference.tif,1429.8123226610492,1501.913042734829,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h6-i001.reference.tif,2929.035663129972,2720.0326665892703,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h7-i001.reference.tif,2937.6776894070103,3160.1763229250228,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h5-i001.reference.tif,3109.708377478562,1639.4987177800585,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h109-i001.reference.tif,3368.804934771213,201.50090266470775,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h7-i001.reference.tif,3527.9545886237333,3289.745839344904,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h110-i001.reference.tif,3610.8125554178255,26.837612796772955
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h6-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h5-i001.reference.tif,1429.8123226610492,1437.0830949505335,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h7-i001.reference.tif,1509.1846031223802,1649.4167995981986,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h4-i001.reference.tif,2732.82966947927,72.63050002317466,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h7-i001.reference.tif,2923.0576209713304,3347.18825005968,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h6-i001.reference.tif,3000.123039926237,2766.571716113458,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h8-i001.reference.tif,3407.1646307859323,37.999179473196435,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h108-i001.reference.tif,3428.9159457510186,3501.756367679539,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h8-i001.reference.tif,3459.358990555645,123.47736769896812
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h7-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h6-i001.reference.tif,1509.1846031223802,1648.176406995801,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h8-i001.reference.tif,1951.9051229441104,79.320796076436,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h8-i001.reference.tif,2888.85738776867,2734.1802683233423,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h5-i001.reference.tif,2937.6776894070103,3157.9819210239107,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h7-i001.reference.tif,3062.6527962191944,2850.394816015408,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h107-i001.reference.tif,3412.546879409997,69.85565169766454,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h9-i001.reference.tif,3431.831472583244,97.87380894128124,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h108-i001.reference.tif,3472.101234308132,3763.5108985373586
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h8-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h9-i001.reference.tif,1479.9447712743583,35.129105708004886,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h7-i001.reference.tif,1951.9051229441104,77.33353597524575,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h9-i001.reference.tif,2890.431963541144,2811.788367621693,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h10-i001.reference.tif,3052.8151635037075,3244.6366183248306,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h8-i001.reference.tif,3188.904025730265,3159.2463563350043,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h10-i001.reference.tif,3362.829923300491,73.95709075398699,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h6-i001.reference.tif,3459.358990555645,3264.9600110432393,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h106-i001.reference.tif,3524.261710652044,3606.0671372148167
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h9-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h8-i001.reference.tif,1479.9447712743583,1500.9313477358885,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h10-i001.reference.tif,1590.871795459081,356.4918559726781,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h10-i001.reference.tif,2731.3161248456786,1518.6406349897563,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h11-i001.reference.tif,2963.722617786593,2371.5257399987054,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h9-i001.reference.tif,3007.498378214968,3350.74613029444,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h7-i001.reference.tif,3431.831472583244,3103.610615123904,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h106-i001.reference.tif,3599.484773915352,3622.052554740271,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h105-i001.reference.tif,3896.837769553336,3704.0916051750555
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h10-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h9-i001.reference.tif,1590.871795459081,565.6575688576239,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h11-i001.reference.tif,2951.0275108638098,2952.1453458668225,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h8-i001.reference.tif,3052.8151635037075,3193.140086757314,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h10-i001.reference.tif,3174.8583684800924,2622.567575528265,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h105-i001.reference.tif,3644.494121970353,3753.274058225599,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h104-i001.reference.tif,3926.707037502653,3852.9485331407723,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h106-i001.reference.tif,3995.927204003429,4856.329233001783,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h104-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h105-i001.reference.tif,1735.9826785990715,1613.6707006101221,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h106-i001.reference.tif,3280.3073058193745,3112.732503479249,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h10-i001.reference.tif,3926.707037502653,3854.373555571365,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h105-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h106-i001.reference.tif,1545.0772394644616,813.1416599087929,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h104-i001.reference.tif,1735.9826785990715,2016.979637987494,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h107-i001.reference.tif,3435.64920699663,2685.4544628600506,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h10-i001.reference.tif,3644.494121970353,3755.7103979323606,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h9-i001.reference.tif,3896.837769553336,3641.2725940335527,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h106-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h105-i001.reference.tif,1545.0772394644616,30.24637840781292,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h107-i001.reference.tif,1905.5377925050996,62.52863273556412,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h104-i001.reference.tif,3280.3073058193745,22.772413217217455,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h8-i001.reference.tif,3524.261710652044,3489.496461641027,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h108-i001.reference.tif,3558.3921627362274,39.78216235863488,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h9-i001.reference.tif,3599.484773915352,68.35027810398783,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h10-i001.reference.tif,3995.927204003429,4213.672532053042,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h107-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h108-i001.reference.tif,1653.22707566821,2039.8449853281115,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h106-i001.reference.tif,1905.5377925050996,1709.007692380857,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h109-i001.reference.tif,3115.1333604215783,3199.7833181255737,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h7-i001.reference.tif,3412.546879409997,5797.223535291919,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h105-i001.reference.tif,3435.64920699663,3851.0706566403924,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni2h8-i001.reference.tif,3628.6698428493055,4141.063904945531,None,-1,-1,None,-1,-1
