Filename,P1X,P1Y,P2X,P2Y,P3X,P3Y,P4X,P4Y,Current EPSG,Original EPSG
D:\MacConnell\Photos_Satellite\18TXM570575\18TXM570575.jp2,67338.98417,868300.1194,68899.27013,869737.4988,67400.43804,869798.9564,68837.81748,868238.6704,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570590\18TXM570590.jp2,67400.43804,869798.9564,68960.7315,871236.326,67461.90054,871297.7923,68899.27013,869737.4988,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570605\18TXM570605.jp2,67461.90054,871297.7923,69022.2016,872735.1521,67523.37168,872796.627,68960.7315,871236.326,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570620\18TXM570620.jp2,67523.37168,872796.627,69083.68042,874233.9771,67584.85147,874295.4608,69022.2016,872735.1521,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570635\18TXM570635.jp2,67584.85147,874295.4608,69145.16798,875732.8013,67646.33992,875794.2936,69083.68042,874233.9771,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570650\18TXM570650.jp2,67646.33992,875794.2936,69206.66428,877231.6246,67707.83702,877293.1256,69145.16798,875732.8013,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570665\18TXM570665.jp2,67707.83702,877293.1256,69268.16932,878730.4471,67769.34278,878791.9569,69206.66428,877231.6246,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570680\18TXM570680.jp2,67769.34278,878791.9569,69329.68312,880229.269,67830.85721,880290.7874,69268.16932,878730.4471,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570695\18TXM570695.jp2,67830.85721,880290.7874,69391.20567,881728.0902,67892.38031,881789.6174,69329.68312,880229.269,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570710\18TXM570710.jp2,67892.38031,881789.6174,69452.73698,883226.911,67953.9121,883288.4469,69391.20567,881728.0902,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570725\18TXM570725.jp2,67953.9121,883288.4469,69514.27705,884725.7313,68015.45256,884787.2759,69452.73698,883226.911,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570740\18TXM570740.jp2,68015.45256,884787.2759,69575.8259,886224.5512,68077.00171,886286.1046,69514.27705,884725.7313,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570755\18TXM570755.jp2,68077.00171,886286.1046,69637.38352,887723.3709,68138.55956,887784.933,69575.8259,886224.5512,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570770\18TXM570770.jp2,68138.55956,887784.933,69698.94993,889222.1904,68200.1261,889283.7613,69637.38352,887723.3709,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570785\18TXM570785.jp2,68200.1261,889283.7613,69760.52512,890721.0098,68261.70135,890782.5894,69698.94993,889222.1904,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570800\18TXM570800.jp2,68261.70135,890782.5894,69822.10911,892219.8292,68323.28531,892281.4176,69760.52512,890721.0098,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570815\18TXM570815.jp2,68323.28531,892281.4176,69883.70189,893718.6487,68384.87799,893780.2458,69822.10911,892219.8292,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570830\18TXM570830.jp2,68384.87799,893780.2458,69945.30347,895217.4683,68446.47938,895279.0742,69883.70189,893718.6487,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570845\18TXM570845.jp2,68446.47938,895279.0742,70006.91387,896716.2881,68508.0895,896777.9028,69945.30347,895217.4683,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570860\18TXM570860.jp2,68508.0895,896777.9028,70068.53307,898215.1083,68569.70835,898276.7317,70006.91387,896716.2881,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570875\18TXM570875.jp2,68569.70835,898276.7317,70130.1611,899713.9288,68631.33593,899775.561,70068.53307,898215.1083,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570890\18TXM570890.jp2,68631.33593,899775.561,70191.79794,901212.7498,68692.97226,901274.3908,70130.1611,899713.9288,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570905\18TXM570905.jp2,68692.97226,901274.3908,70253.44362,902711.5714,68754.61733,902773.2212,70191.79794,901212.7498,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570920\18TXM570920.jp2,68754.61733,902773.2212,70315.09813,904210.3936,68816.27115,904272.0522,70253.44362,902711.5714,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570935\18TXM570935.jp2,68816.27115,904272.0522,70376.76149,905709.2166,68877.93373,905770.884,70315.09813,904210.3936,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570950\18TXM570950.jp2,68877.93373,905770.884,70438.43368,907208.0404,68939.60507,907269.7165,70376.76149,905709.2166,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570965\18TXM570965.jp2,68939.60507,907269.7165,70500.11473,908706.865,69001.28518,908768.55,70438.43368,907208.0404,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570980\18TXM570980.jp2,69001.28518,908768.55,70561.80463,910205.6907,69062.97406,910267.3845,70500.11473,908706.865,26986,6347
D:\MacConnell\Photos_Satellite\18TXM570995\18TXM570995.jp2,69062.97406,910267.3845,70623.5034,911704.5174,69124.67172,911766.22,70561.80463,910205.6907,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585545\18TXM585545.jp2,68714.93832,865241.0099,70275.19945,866678.4019,68776.37355,866739.8408,70213.76561,865179.5797,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585560\18TXM585560.jp2,68776.37355,866739.8408,70336.64208,868177.2228,68837.81748,868238.6704,70275.19945,866678.4019,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585575\18TXM585575.jp2,68837.81748,868238.6704,70398.09351,869676.0424,68899.27013,869737.4988,70336.64208,868177.2228,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585590\18TXM585590.jp2,68899.27013,869737.4988,70459.55375,871174.8608,68960.7315,871236.326,70398.09351,869676.0424,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585605\18TXM585605.jp2,68960.7315,871236.326,70521.02279,872673.6781,69022.2016,872735.1521,70459.55375,871174.8608,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585620\18TXM585620.jp2,69022.2016,872735.1521,70582.50064,874172.4944,69083.68042,874233.9771,70521.02279,872673.6781,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585635\18TXM585635.jp2,69083.68042,874233.9771,70643.98731,875671.3098,69145.16798,875732.8013,70582.50064,874172.4944,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585650\18TXM585650.jp2,69145.16798,875732.8013,70705.4828,877170.1243,69206.66428,877231.6246,70643.98731,875671.3098,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585665\18TXM585665.jp2,69206.66428,877231.6246,70766.98712,878668.938,69268.16932,878730.4471,70705.4828,877170.1243,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585680\18TXM585680.jp2,69268.16932,878730.4471,70828.50027,880167.7511,69329.68312,880229.269,70766.98712,878668.938,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585695\18TXM585695.jp2,69329.68312,880229.269,70890.02226,881666.5636,69391.20567,881728.0902,70828.50027,880167.7511,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585710\18TXM585710.jp2,69391.20567,881728.0902,70951.55309,883165.3755,69452.73698,883226.911,70890.02226,881666.5636,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585725\18TXM585725.jp2,69452.73698,883226.911,71013.09277,884664.187,69514.27705,884725.7313,70951.55309,883165.3755,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585740\18TXM585740.jp2,69514.27705,884725.7313,71074.64131,886162.9981,69575.8259,886224.5512,71013.09277,884664.187,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585755\18TXM585755.jp2,69575.8259,886224.5512,71136.1987,887661.809,69637.38352,887723.3709,71074.64131,886162.9981,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585770\18TXM585770.jp2,69637.38352,887723.3709,71197.76497,889160.6197,69698.94993,889222.1904,71136.1987,887661.809,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585785\18TXM585785.jp2,69698.94993,889222.1904,71259.3401,890659.4303,69760.52512,890721.0098,71197.76497,889160.6197,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585800\18TXM585800.jp2,69760.52512,890721.0098,71320.9241,892158.2408,69822.10911,892219.8292,71259.3401,890659.4303,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585815\18TXM585815.jp2,69822.10911,892219.8292,71382.51699,893657.0514,69883.70189,893718.6487,71320.9241,892158.2408,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585830\18TXM585830.jp2,69883.70189,893718.6487,71444.11876,895155.8622,69945.30347,895217.4683,71382.51699,893657.0514,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585845\18TXM585845.jp2,69945.30347,895217.4683,71505.72942,896654.6732,70006.91387,896716.2881,71444.11876,895155.8622,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585860\18TXM585860.jp2,70006.91387,896716.2881,71567.34898,898153.4844,70068.53307,898215.1083,71505.72942,896654.6732,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585875\18TXM585875.jp2,70068.53307,898215.1083,71628.97744,899652.2961,70130.1611,899713.9288,71567.34898,898153.4844,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585890\18TXM585890.jp2,70130.1611,899713.9288,71690.6148,901151.1083,70191.79794,901212.7498,71628.97744,899652.2961,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585905\18TXM585905.jp2,70191.79794,901212.7498,71752.26108,902649.921,70253.44362,902711.5714,71690.6148,901151.1083,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585920\18TXM585920.jp2,70253.44362,902711.5714,71813.91628,904148.7343,70315.09813,904210.3936,71752.26108,902649.921,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585935\18TXM585935.jp2,70315.09813,904210.3936,71875.5804,905647.5484,70376.76149,905709.2166,71813.91628,904148.7343,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585950\18TXM585950.jp2,70376.76149,905709.2166,71937.25345,907146.3633,70438.43368,907208.0404,71875.5804,905647.5484,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585965\18TXM585965.jp2,70438.43368,907208.0404,71998.93543,908645.1791,70500.11473,908706.865,71937.25345,907146.3633,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585980\18TXM585980.jp2,70500.11473,908706.865,72060.62635,910143.9958,70561.80463,910205.6907,71998.93543,908645.1791,26986,6347
D:\MacConnell\Photos_Satellite\18TXM585995\18TXM585995.jp2,70561.80463,910205.6907,72122.32621,911642.8136,70623.5034,911704.5174,72060.62635,910143.9958,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600545\18TXM600545.jp2,70213.76561,865179.5797,71774.01656,866616.9644,70275.19945,866678.4019,71712.58411,865118.151,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600560\18TXM600560.jp2,70275.19945,866678.4019,71835.45789,868115.7764,70336.64208,868177.2228,71774.01656,866616.9644,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600575\18TXM600575.jp2,70336.64208,868177.2228,71896.90809,869614.5871,70398.09351,869676.0424,71835.45789,868115.7764,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600590\18TXM600590.jp2,70398.09351,869676.0424,71958.36718,871113.3967,70459.55375,871174.8608,71896.90809,869614.5871,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600605\18TXM600605.jp2,70459.55375,871174.8608,72019.83516,872612.2052,70521.02279,872673.6781,71958.36718,871113.3967,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600620\18TXM600620.jp2,70521.02279,872673.6781,72081.31203,874111.0126,70582.50064,874172.4944,72019.83516,872612.2052,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600635\18TXM600635.jp2,70582.50064,874172.4944,72142.79781,875609.8191,70643.98731,875671.3098,72081.31203,874111.0126,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600650\18TXM600650.jp2,70643.98731,875671.3098,72204.29249,877108.6248,70705.4828,877170.1243,72142.79781,875609.8191,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600665\18TXM600665.jp2,70705.4828,877170.1243,72265.79607,878607.4296,70766.98712,878668.938,72204.29249,877108.6248,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600680\18TXM600680.jp2,70766.98712,878668.938,72327.30858,880106.2338,70828.50027,880167.7511,72265.79607,878607.4296,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600695\18TXM600695.jp2,70828.50027,880167.7511,72388.83,881605.0374,70890.02226,881666.5636,72327.30858,880106.2338,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600710\18TXM600710.jp2,70890.02226,881666.5636,72450.36036,883103.8405,70951.55309,883165.3755,72388.83,881605.0374,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600725\18TXM600725.jp2,70951.55309,883165.3755,72511.89964,884602.6431,71013.09277,884664.187,72450.36036,883103.8405,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600740\18TXM600740.jp2,71013.09277,884664.187,72573.44786,886101.4453,71074.64131,886162.9981,72511.89964,884602.6431,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600755\18TXM600755.jp2,71074.64131,886162.9981,72635.00502,887600.2473,71136.1987,887661.809,72573.44786,886101.4453,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600770\18TXM600770.jp2,71136.1987,887661.809,72696.57113,889099.049,71197.76497,889160.6197,72635.00502,887600.2473,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600785\18TXM600785.jp2,71197.76497,889160.6197,72758.14619,890597.8507,71259.3401,890659.4303,72696.57113,889099.049,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600800\18TXM600800.jp2,71259.3401,890659.4303,72819.73021,892096.6523,71320.9241,892158.2408,72758.14619,890597.8507,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600815\18TXM600815.jp2,71320.9241,892158.2408,72881.3232,893595.454,71382.51699,893657.0514,72819.73021,892096.6523,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600830\18TXM600830.jp2,71382.51699,893657.0514,72942.92515,895094.2559,71444.11876,895155.8622,72881.3232,893595.454,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600845\18TXM600845.jp2,71444.11876,895155.8622,73004.53608,896593.0579,71505.72942,896654.6732,72942.92515,895094.2559,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600860\18TXM600860.jp2,71505.72942,896654.6732,73066.15598,898091.8602,71567.34898,898153.4844,73004.53608,896593.0579,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600875\18TXM600875.jp2,71567.34898,898153.4844,73127.78487,899590.663,71628.97744,899652.2961,73066.15598,898091.8602,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600890\18TXM600890.jp2,71628.97744,899652.2961,73189.42275,901089.4662,71690.6148,901151.1083,73127.78487,899590.663,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600905\18TXM600905.jp2,71690.6148,901151.1083,73251.06963,902588.2699,71752.26108,902649.921,73189.42275,901089.4662,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600920\18TXM600920.jp2,71752.26108,902649.921,73312.7255,904087.0743,71813.91628,904148.7343,73251.06963,902588.2699,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600935\18TXM600935.jp2,71813.91628,904148.7343,73374.39038,905585.8794,71875.5804,905647.5484,73312.7255,904087.0743,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600950\18TXM600950.jp2,71875.5804,905647.5484,73436.06427,907084.6853,71937.25345,907146.3633,73374.39038,905585.8794,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600965\18TXM600965.jp2,71937.25345,907146.3633,73497.74718,908583.4921,71998.93543,908645.1791,73436.06427,907084.6853,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600980\18TXM600980.jp2,71998.93543,908645.1791,73559.43911,910082.2999,72060.62635,910143.9958,73497.74718,908583.4921,26986,6347
D:\MacConnell\Photos_Satellite\18TXM600995\18TXM600995.jp2,72060.62635,910143.9958,73621.14007,911581.1087,72122.32621,911642.8136,73559.43911,910082.2999,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615545\18TXM615545.jp2,71712.58411,865118.151,73272.8248,866555.5281,71774.01656,866616.9644,73211.39375,865056.7237,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615560\18TXM615560.jp2,71774.01656,866616.9644,73334.26481,868054.3313,71835.45789,868115.7764,73272.8248,866555.5281,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615575\18TXM615575.jp2,71835.45789,868115.7764,73395.71379,869553.1331,71896.90809,869614.5871,73334.26481,868054.3313,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615590\18TXM615590.jp2,71896.90809,869614.5871,73457.17173,871051.9337,71958.36718,871113.3967,73395.71379,869553.1331,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615605\18TXM615605.jp2,71958.36718,871113.3967,73518.63864,872550.7333,72019.83516,872612.2052,73457.17173,871051.9337,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615620\18TXM615620.jp2,72019.83516,872612.2052,73580.11453,874049.5318,72081.31203,874111.0126,73518.63864,872550.7333,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615635\18TXM615635.jp2,72081.31203,874111.0126,73641.5994,875548.3293,72142.79781,875609.8191,73580.11453,874049.5318,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615650\18TXM615650.jp2,72142.79781,875609.8191,73703.09326,877047.126,72204.29249,877108.6248,73641.5994,875548.3293,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615665\18TXM615665.jp2,72204.29249,877108.6248,73764.59612,878545.9219,72265.79607,878607.4296,73703.09326,877047.126,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615680\18TXM615680.jp2,72265.79607,878607.4296,73826.10797,880044.7172,72327.30858,880106.2338,73764.59612,878545.9219,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615695\18TXM615695.jp2,72327.30858,880106.2338,73887.62883,881543.5118,72388.83,881605.0374,73826.10797,880044.7172,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615710\18TXM615710.jp2,72388.83,881605.0374,73949.15869,883042.3059,72450.36036,883103.8405,73887.62883,881543.5118,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615725\18TXM615725.jp2,72450.36036,883103.8405,74010.69757,884541.0995,72511.89964,884602.6431,73949.15869,883042.3059,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615740\18TXM615740.jp2,72511.89964,884602.6431,74072.24547,886039.8928,72573.44786,886101.4453,74010.69757,884541.0995,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615755\18TXM615755.jp2,72573.44786,886101.4453,74133.80239,887538.6857,72635.00502,887600.2473,74072.24547,886039.8928,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615770\18TXM615770.jp2,72635.00502,887600.2473,74195.36835,889037.4785,72696.57113,889099.049,74133.80239,887538.6857,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615785\18TXM615785.jp2,72696.57113,889099.049,74256.94334,890536.2712,72758.14619,890597.8507,74195.36835,889037.4785,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615800\18TXM615800.jp2,72758.14619,890597.8507,74318.52737,892035.0638,72819.73021,892096.6523,74256.94334,890536.2712,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615815\18TXM615815.jp2,72819.73021,892096.6523,74380.12044,893533.8565,72881.3232,893595.454,74318.52737,892035.0638,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615830\18TXM615830.jp2,72881.3232,893595.454,74441.72257,895032.6493,72942.92515,895094.2559,74380.12044,893533.8565,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615845\18TXM615845.jp2,72942.92515,895094.2559,74503.33376,896531.4423,73004.53608,896593.0579,74441.72257,895032.6493,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615860\18TXM615860.jp2,73004.53608,896593.0579,74564.954,898030.2357,73066.15598,898091.8602,74503.33376,896531.4423,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615875\18TXM615875.jp2,73066.15598,898091.8602,74626.58332,899529.0294,73127.78487,899590.663,74564.954,898030.2357,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615890\18TXM615890.jp2,73127.78487,899590.663,74688.2217,901027.8235,73189.42275,901089.4662,74626.58332,899529.0294,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615905\18TXM615905.jp2,73189.42275,901089.4662,74749.86917,902526.6182,73251.06963,902588.2699,74688.2217,901027.8235,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615920\18TXM615920.jp2,73251.06963,902588.2699,74811.52572,904025.4136,73312.7255,904087.0743,74749.86917,902526.6182,26986,6347
D:\MacConnell\Photos_Satellite\18TXM615935\18TXM615935.jp2,73312.7255,904087.0743,74873.19135,905524.2096,73374.39038,905585.8794,74811.52572,904025.4136,26986,6347
