Source,Target,PtDistance,GCPDistance,Difference,Source Annotated,Target Annotated
mufs190-1952-cni4h85-i001.reference.tif,mufs190-1952-cni4h87-i001.reference.tif,3641.354367,35.11720425,-1,2,2
mufs190-1952-cni4h142-i001.reference.tif,mufs190-1952-cni4h140-i001.reference.tif,3190.521499,35.12639217,1.139946674,0,0
mufs190-1951-cni2h8-i001.reference.tif,mufs190-1951-cni2h9-i001.reference.tif,1479.944771,35.12910571,97.65951282,2,1
mufs190-1952-cni3h82-i001.reference.tif,mufs190-1952-cni3h106-i001.reference.tif,3591.313155,35.1430669,1.072748763,2,0
mufs190-1952-cni5h102-i001.reference.tif,mufs190-1952-cni5h101-i001.reference.tif,1629.545085,35.157182,-1,0,2
mufs190-1952-cni5h154-i001.reference.tif,mufs190-1952-cni5h152-i001.reference.tif,2566.851492,35.19516875,2.730583984,2,2
mufs190-1952-dpb3h157-i001.reference.tif,mufs190-1952-dpb3h109-i001.reference.tif,2366.535064,35.29068269,-1,0,2
mufs190-1951-dpn1k101-i001.reference.tif,mufs190-1951-dpn1k102-i001.reference.tif,2299.711834,35.30588582,4.795016594,2,0
mufs190-1952-cni6h5-i001.reference.tif,mufs190-1952-cni6h7-i001.reference.tif,3140.393108,35.30955142,-1,0,0
mufs190-1952-cni3h4-i001.reference.tif,mufs190-1952-cni3h92-i001.reference.tif,3388.343607,35.32595893,-1,-1,2
mufs190-1952-cni4h144-i001.reference.tif,mufs190-1952-cni4h119-i001.reference.tif,3592.609051,35.33667963,-1,0,2
mufs190-1952-cni4h90-i001.reference.tif,mufs190-1952-cni4h58-i001.reference.tif,3840.723005,35.34110957,-1,-1,2
mufs190-1952-cni4h40-i001.reference.tif,mufs190-1952-cni4h41-i001.reference.tif,2265.014972,35.38361693,1.093725503,2,0
mufs190-1952-cni6h132-i001.reference.tif,mufs190-1952-cni6h97-i001.reference.tif,3535.512844,35.38946959,4.53001419,2,0
mufs190-1952-cni5h97-i001.reference.tif,mufs190-1952-cni5h25-i001.reference.tif,3584.732779,35.41834496,-1,2,2
mufs190-1952-cni3h147-i001.reference.tif,mufs190-1951-cni1h5-i001.reference.tif,2879.084334,35.45061226,98.01777049,-1,0
mufs190-1952-dpl3k21-i001.reference.tif,mufs190-1952-dpl3k23-i001.reference.tif,3275.067529,35.47017672,5.056498053,-1,-1
mufs190-1952-cni5h102-i001.reference.tif,mufs190-1952-cni5h152-i001.reference.tif,3355.359741,35.47865213,8.121441335,0,2
mufs190-1952-dpb3h111-i001.reference.tif,mufs190-1952-dpb3h158-i001.reference.tif,3217.009554,35.50502509,4.599310441,2,0
mufs190-1952-cni3h106-i001.reference.tif,mufs190-1952-cni3h82-i001.reference.tif,3591.313155,35.5241518,-1,0,2
mufs190-1952-cni4h140-i001.reference.tif,mufs190-1952-cni4h142-i001.reference.tif,3190.521499,35.53143155,-1,0,0
mufs190-1951-cni1h17-i001.reference.tif,mufs190-1952-dpb4h116-i001.reference.tif,3828.312396,35.53735476,-1,0,0
mufs190-1952-dpb4h158-i001.reference.tif,mufs190-1952-dpb4h160-i001.reference.tif,3671.585079,35.53801937,7.808668431,2,0
mufs190-1952-dpv1k142-i001.reference.tif,mufs190-1952-cni4h61-i001.reference.tif,1392.19656,35.65746571,0.764634647,0,2
mufs190-1952-cni4h41-i001.reference.tif,mufs190-1952-cni4h40-i001.reference.tif,2265.014972,35.77489609,-1,0,2
mufs190-1952-cni6h126-i001.reference.tif,mufs190-1952-cni6h102-i001.reference.tif,3652.667333,35.80952885,-1,2,0
mufs190-1952-cni6h81-i001.reference.tif,mufs190-1952-cni4h140-i001.reference.tif,3410.380096,35.87195984,-1,0,0
mufs190-1952-dpl3k21-i001.reference.tif,mufs190-1952-dpl3k22-i001.reference.tif,1657.620429,35.90110715,16.70328874,-1,-1
mufs190-1952-cni4h61-i001.reference.tif,mufs190-1952-dpv1k142-i001.reference.tif,1392.19656,35.93221588,-1,2,0
mufs190-1951-dpn1k37-i001.reference.tif,mufs190-1951-dpn1k29-i001.reference.tif,3148.02576,35.99704636,98.9258115,0,2
mufs190-1952-cni6h128-i001.reference.tif,mufs190-1952-cni6h129-i001.reference.tif,1680.781461,36.02857194,9.581100862,2,0
mufs190-1952-cni3h82-i001.reference.tif,mufs190-1952-cni3h107-i001.reference.tif,2763.766033,36.08368308,-1,2,2
mufs190-1951-dpl2k11-i001.reference.tif,mufs190-1951-dpl2k10-i001.reference.tif,2207.802195,36.08717851,-1,0,2
mufs190-1952-cni6h80-i001.reference.tif,mufs190-1952-cni4h141-i001.reference.tif,3231.62092,36.15398613,-1,2,2
mufs190-1952-cni3h154-i001.reference.tif,mufs190-1951-cni1h13-i001.reference.tif,3478.991594,36.16050373,99.22498401,0,0
mufs190-1952-cni5h152-i001.reference.tif,mufs190-1952-cni5h154-i001.reference.tif,2566.851492,36.18318089,-1,2,2
mufs190-1952-cxi5h81-i001.reference.tif,mufs190-1952-cxi7h145-i001.reference.tif,3782.335672,36.22740632,-1,0,2
mufs190-1952-cni3h82-i001.reference.tif,mufs190-1952-cni3h80-i001.reference.tif,3549.749448,36.27761385,7.711120026,2,0
mufs190-1952-cxi5h79-i001.reference.tif,mufs190-1952-cxi7h145-i001.reference.tif,2543.907193,36.35865524,-1,0,2
mufs190-1951-dpn1k41-i001.reference.tif,mufs190-1951-dpn1k26-i001.reference.tif,3020.729715,36.45089616,1.890121324,0,0
mufs190-1952-cni8h3-i001.reference.tif,mufs190-1952-cni8h5-i001.reference.tif,3031.672789,36.456721,3.756326892,2,2
mufs190-1952-cni3h153-i001.reference.tif,mufs190-1951-cni1h13-i001.reference.tif,3376.033071,36.58287073,98.99174322,2,0
mufs190-1952-dpb4h116-i001.reference.tif,mufs190-1952-cni4h147-i001.reference.tif,3598.223989,36.65632095,-1,0,2
mufs190-1951-dpn1k43-i001.reference.tif,mufs190-1951-dpn1k23-i001.reference.tif,3732.37286,36.65981998,1.75303367,0,2
mufs190-1952-cni7h84-i001.reference.tif,mufs190-1952-cni7h82-i001.reference.tif,3432.327816,36.77890445,16.02540447,2,0
mufs190-1952-cni6h129-i001.reference.tif,mufs190-1952-cni6h127-i001.reference.tif,3218.567631,36.82898951,5.038164392,0,0
mufs190-1952-dpb3h155-i001.reference.tif,mufs190-1951-cni1h14-i001.reference.tif,3373.769171,36.83263049,3.456879261,2,0
mufs190-1952-cni4h139-i001.reference.tif,mufs190-1952-cni4h141-i001.reference.tif,3674.546059,36.92031566,0.25858654,2,2
mufs190-1951-dpl2k76-i001.reference.tif,mufs190-1951-dpl2k100-i001.reference.tif,3870.508598,36.97754994,-1,2,2
mufs190-1952-cni4h87-i001.reference.tif,mufs190-1952-cni4h60-i001.reference.tif,2867.812413,37.00184045,98.78688702,2,0
mufs190-1952-cni4h124-i001.reference.tif,mufs190-1952-cni4h125-i001.reference.tif,1823.471196,37.01133171,5.022308085,-1,-1
mufs190-1952-cni4h141-i001.reference.tif,mufs190-1952-cni4h139-i001.reference.tif,3674.546059,37.01603414,-1,2,2
mufs190-1952-cni6h97-i001.reference.tif,mufs190-1952-cni6h132-i001.reference.tif,3535.512844,37.06868635,-1,0,2
mufs190-1951-dpn1k102-i001.reference.tif,mufs190-1951-dpn1k101-i001.reference.tif,2299.711834,37.08407329,-1,0,2
mufs190-1952-cni6h95-i001.reference.tif,mufs190-1952-cni6h134-i001.reference.tif,3158.544698,37.11665048,7.807774456,0,2
mufs190-1952-cni6h134-i001.reference.tif,mufs190-1952-cni6h94-i001.reference.tif,3368.699478,37.14156338,4.553553899,2,2
mufs190-1951-dpn1k26-i001.reference.tif,mufs190-1951-dpn1k41-i001.reference.tif,3020.729715,37.1531355,-1,0,0
mufs190-1951-dpn1k20-i001.reference.tif,mufs190-1951-dpn1k48-i001.reference.tif,3293.238896,37.18621637,3.788511254,0,2
mufs190-1952-cni5h24-i001.reference.tif,mufs190-1952-cni6h139-i001.reference.tif,2701.589324,37.19609775,0.100045019,0,-1
mufs190-1951-dpl2k18-i001.reference.tif,mufs190-1951-dpl2k17-i001.reference.tif,1959.506316,37.21478911,2.778971559,0,2
mufs190-1952-dpb3h158-i001.reference.tif,mufs190-1952-dpb3h111-i001.reference.tif,3217.009554,37.21673842,-1,0,2
mufs190-1952-cni6h139-i001.reference.tif,mufs190-1952-cni5h24-i001.reference.tif,2701.589324,37.23334786,-1,-1,0
mufs190-1952-cni5h104-i001.reference.tif,mufs190-1952-cni5h32-i001.reference.tif,3421.997877,37.23921851,-1,0,0
mufs190-1952-cni4h45-i001.reference.tif,mufs190-1952-cni3h6-i001.reference.tif,2610.107244,37.24241796,1.808312655,-1,-1
mufs190-1951-dpn1k28-i001.reference.tif,mufs190-1951-dpn1k38-i001.reference.tif,3276.333274,37.29737126,0.434467297,0,2
mufs190-1952-cni8h6-i001.reference.tif,mufs190-1952-cni8h7-i001.reference.tif,1719.124525,37.30029859,7.381107953,0,2
mufs190-1951-dpn1k23-i001.reference.tif,mufs190-1951-dpn1k43-i001.reference.tif,3732.37286,37.31394602,-1,2,0
mufs190-1952-cni3h154-i001.reference.tif,mufs190-1952-cni3h153-i001.reference.tif,2244.648767,37.33032609,0.210090555,0,2
mufs190-1952-dpl3k23-i001.reference.tif,mufs190-1952-dpl3k21-i001.reference.tif,3275.067529,37.35924628,-1,-1,-1
mufs190-1952-cni3h107-i001.reference.tif,mufs190-1952-cni3h108-i001.reference.tif,2123.508713,37.37502477,1.947640491,2,0
mufs190-1951-dpn1k18-i001.reference.tif,mufs190-1951-dpn1k19-i001.reference.tif,1760.961781,37.38204497,0.806633418,0,2
mufs190-1952-cni4h125-i001.reference.tif,mufs190-1952-cni4h123-i001.reference.tif,3409.596563,37.40644072,-1,-1,2
mufs190-1952-cni3h153-i001.reference.tif,mufs190-1952-cni3h154-i001.reference.tif,2244.648767,37.4089187,-1,2,0
mufs190-1952-cni8h6-i001.reference.tif,mufs190-1952-cni8h4-i001.reference.tif,3434.406235,37.4095173,7.083856762,0,0
mufs190-1951-dpn1k38-i001.reference.tif,mufs190-1951-dpn1k28-i001.reference.tif,3276.333274,37.46012324,-1,2,0
mufs190-1952-cni3h152-i001.reference.tif,mufs190-1952-cni3h150-i001.reference.tif,3806.436143,37.47705163,0.310780895,0,0
mufs190-1952-cni6h130-i001.reference.tif,mufs190-1952-cni6h99-i001.reference.tif,2872.328753,37.51902439,1.53314249,2,0
mufs190-1952-cni4h146-i001.reference.tif,mufs190-1952-cni6h74-i001.reference.tif,2938.992512,37.5220933,3.48654383,0,2
mufs190-1951-dpn1k22-i001.reference.tif,mufs190-1951-dpn1k23-i001.reference.tif,2699.269276,37.57261007,0.198849074,0,2
mufs190-1952-cni3h150-i001.reference.tif,mufs190-1952-cni3h152-i001.reference.tif,3806.436143,37.59388625,-1,0,0
mufs190-1951-dpl2k74-i001.reference.tif,mufs190-1951-dpl2k76-i001.reference.tif,2988.198431,37.62026935,-1,2,2
mufs190-1951-dpn1k19-i001.reference.tif,mufs190-1951-dpn1k20-i001.reference.tif,1559.075455,37.64693973,-1,2,0
mufs190-1951-dpn1k23-i001.reference.tif,mufs190-1951-dpn1k22-i001.reference.tif,2699.269276,37.64747172,-1,2,0
mufs190-1952-cni5h156-i001.reference.tif,mufs190-1952-cni5h98-i001.reference.tif,3493.038386,37.66479183,4.551382848,2,0
mufs190-1951-dpn1k19-i001.reference.tif,mufs190-1951-dpn1k18-i001.reference.tif,1760.961781,37.6860331,-1,2,0
mufs190-1952-cni4h119-i001.reference.tif,mufs190-1952-cni4h147-i001.reference.tif,3822.473394,37.75783254,-1,2,2
mufs190-1952-cni7h83-i001.reference.tif,mufs190-1952-cni5h148-i001.reference.tif,3583.301836,37.76641155,1.359416978,0,2
mufs190-1952-cni3h88-i001.reference.tif,mufs190-1952-cni3h8-i001.reference.tif,3713.794987,37.787851,13.2028104,2,2
mufs190-1952-cni3h90-i001.reference.tif,mufs190-1952-cni3h92-i001.reference.tif,3940.772,37.78865236,98.94475738,2,2
mufs190-1952-cni8h5-i001.reference.tif,mufs190-1952-cni8h3-i001.reference.tif,3031.672789,37.8796027,-1,2,2
mufs190-1952-cni6h101-i001.reference.tif,mufs190-1952-cni6h127-i001.reference.tif,3728.365755,37.88161893,7.133990142,0,0
mufs190-1952-cni3h6-i001.reference.tif,mufs190-1952-cni4h45-i001.reference.tif,2610.107244,37.92827984,-1,-1,-1
mufs190-1952-cni5h28-i001.reference.tif,mufs190-1952-cni5h26-i001.reference.tif,2794.418804,37.92890818,0.725098964,0,0
mufs190-1952-cni3h153-i001.reference.tif,mufs190-1952-cni3h151-i001.reference.tif,3410.301422,37.96876306,-1,2,2
mufs190-1951-dpn1k24-i001.reference.tif,mufs190-1951-dpn1k44-i001.reference.tif,3489.225674,37.98329093,7.967155101,0,2
mufs190-1952-cni6h9-i001.reference.tif,mufs190-1952-cni6h7-i001.reference.tif,3324.5069,37.98727209,-1,0,0
mufs190-1951-cni2h6-i001.reference.tif,mufs190-1952-cni6h8-i001.reference.tif,3407.164631,37.99917947,3.615009812,2,2
mufs190-1951-dpn1k23-i001.reference.tif,mufs190-1951-dpn1k45-i001.reference.tif,3682.059531,38.00547054,1.464834122,2,0
mufs190-1951-cni1h12-i001.reference.tif,mufs190-1952-cni3h152-i001.reference.tif,3303.694844,38.07867335,0.667169035,0,0
mufs190-1952-cni6h78-i001.reference.tif,mufs190-1952-cni6h77-i001.reference.tif,1927.981012,38.08077904,3.753048786,2,0
mufs190-1951-dpb1h21-i001.reference.tif,mufs190-1951-dpb1h20-i001.reference.tif,1720.953103,38.0819337,2.442703722,0,2
mufs190-1952-cni6h99-i001.reference.tif,mufs190-1952-cni6h130-i001.reference.tif,2872.328753,38.10320075,-1,0,2
mufs190-1952-cni6h83-i001.reference.tif,mufs190-1952-cni6h81-i001.reference.tif,3599.017968,38.10918848,-1,0,0
mufs190-1952-cni3h108-i001.reference.tif,mufs190-1952-cni3h107-i001.reference.tif,2123.508713,38.11741498,-1,0,2
mufs190-1951-cni1h14-i001.reference.tif,mufs190-1952-dpb3h155-i001.reference.tif,3373.769171,38.15148113,-1,0,2
mufs190-1952-cni5h98-i001.reference.tif,mufs190-1952-cni5h97-i001.reference.tif,1667.141689,38.20193928,0.83921665,0,2
mufs190-1952-cni5h26-i001.reference.tif,mufs190-1952-cni5h28-i001.reference.tif,2794.418804,38.20593905,-1,0,0
mufs190-1952-cni4h122-i001.reference.tif,mufs190-1952-cni4h143-i001.reference.tif,3261.579046,38.20968706,11.7502616,0,2
mufs190-1952-cni4h123-i001.reference.tif,mufs190-1952-cni4h140-i001.reference.tif,3525.359979,38.21345646,4.209686184,2,0
mufs190-1952-cni4h86-i001.reference.tif,mufs190-1952-cni4h87-i001.reference.tif,1757.025207,38.27782756,-1,0,2
mufs190-1951-dpl2k17-i001.reference.tif,mufs190-1951-dpl2k18-i001.reference.tif,1959.506316,38.27853882,-1,2,0
mufs190-1952-cni5h148-i001.reference.tif,mufs190-1952-cni7h83-i001.reference.tif,3583.301836,38.28689003,-1,2,0
mufs190-1952-cni3h152-i001.reference.tif,mufs190-1951-cni1h12-i001.reference.tif,3303.694844,38.33442879,-1,0,0
mufs190-1952-cni5h149-i001.reference.tif,mufs190-1952-cni7h83-i001.reference.tif,3939.540981,38.36653552,4.21938966,0,0
mufs190-1952-cni3h148-i001.reference.tif,mufs190-1952-cni3h147-i001.reference.tif,1779.195752,38.3922352,0.531378565,0,-1
mufs190-1952-cni3h151-i001.reference.tif,mufs190-1951-cni1h11-i001.reference.tif,3188.474002,38.47704063,98.78448798,2,0
mufs190-1951-dpn1k47-i001.reference.tif,mufs190-1951-dpn1k48-i001.reference.tif,1863.551379,38.47721044,2.597465755,0,2
mufs190-1951-dpl2k19-i001.reference.tif,mufs190-1951-dpl2k21-i001.reference.tif,3784.36567,38.47979335,4.77901344,2,2
mufs190-1952-cni5h97-i001.reference.tif,mufs190-1952-cni5h98-i001.reference.tif,1667.141689,38.52524959,-1,2,0
mufs190-1952-dpb4h110-i001.reference.tif,mufs190-1952-dpb4h112-i001.reference.tif,3738.971845,38.52568843,16.41479573,0,0
mufs190-1952-dpb4h160-i001.reference.tif,mufs190-1952-dpb4h158-i001.reference.tif,3671.585079,38.54811376,-1,0,2
mufs190-1951-dpn1k45-i001.reference.tif,mufs190-1951-dpn1k23-i001.reference.tif,3682.059531,38.57046386,-1,0,2
mufs190-1952-cni3h147-i001.reference.tif,mufs190-1952-cni3h148-i001.reference.tif,1779.195752,38.59733316,-1,-1,0
mufs190-1952-cni5h152-i001.reference.tif,mufs190-1952-cni5h102-i001.reference.tif,3355.359741,38.61472431,-1,2,0
mufs190-1952-cni4h118-i001.reference.tif,mufs190-1952-cni4h117-i001.reference.tif,1736.247928,38.63158918,-1,0,2
mufs190-1951-dpn1k48-i001.reference.tif,mufs190-1951-dpn1k20-i001.reference.tif,3293.238896,38.65049472,-1,2,0
mufs190-1952-cni3h106-i001.reference.tif,mufs190-1952-cni3h107-i001.reference.tif,2079.69601,38.67960975,-1,0,2
mufs190-1952-cni4h136-i001.reference.tif,mufs190-1952-cni4h138-i001.reference.tif,3784.4867,38.75151462,3.077083353,0,0
mufs190-1952-cni4h125-i001.reference.tif,mufs190-1952-cni4h139-i001.reference.tif,3642.99984,38.77357059,2.186447463,-1,2
mufs190-1952-cni8h3-i001.reference.tif,mufs190-1952-cni5h154-i001.reference.tif,3770.852091,38.77982796,-1,2,2
mufs190-1952-cni6h127-i001.reference.tif,mufs190-1952-cni6h129-i001.reference.tif,3218.567631,38.78293767,-1,0,0
mufs190-1952-cni4h138-i001.reference.tif,mufs190-1952-cni6h83-i001.reference.tif,3281.255174,38.86449239,3.837181531,0,0
mufs190-1952-cni6h74-i001.reference.tif,mufs190-1952-cni4h146-i001.reference.tif,2938.992512,38.87757706,-1,2,0
mufs190-1952-cni6h94-i001.reference.tif,mufs190-1952-cni6h134-i001.reference.tif,3368.699478,38.91351108,-1,2,2
mufs190-1952-cxi5h81-i001.reference.tif,mufs190-1952-cxi5h82-i001.reference.tif,1581.84689,38.91561331,3.939044614,0,2
mufs190-1952-cni5h157-i001.reference.tif,mufs190-1952-cni5h98-i001.reference.tif,3023.503768,38.95193054,4.842894032,0,0
mufs190-1952-cni4h125-i001.reference.tif,mufs190-1952-cni4h124-i001.reference.tif,1823.471196,38.96844718,-1,-1,-1
mufs190-1951-dpb1h20-i001.reference.tif,mufs190-1951-dpb1h21-i001.reference.tif,1720.953103,39.03545419,-1,2,0
mufs190-1952-cni4h122-i001.reference.tif,mufs190-1952-cni4h141-i001.reference.tif,3766.447946,39.04313531,6.571994931,0,2
mufs190-1952-cni5h98-i001.reference.tif,mufs190-1952-cni5h158-i001.reference.tif,3492.675545,39.09413741,13.64288159,0,2
mufs190-1952-cni6h7-i001.reference.tif,mufs190-1952-cni6h220-i001.reference.tif,3456.070144,39.09741594,99.00494633,0,2
mufs190-1952-cni3h89-i001.reference.tif,mufs190-1952-cni3h91-i001.reference.tif,3662.937576,39.10410411,98.9172873,0,0
mufs190-1952-cni5h100-i001.reference.tif,mufs190-1952-cni5h155-i001.reference.tif,3176.625633,39.13929181,5.480243766,0,0
mufs190-1952-dpb4h217-i001.reference.tif,mufs190-1952-cxi4h218-i001.reference.tif,1527.716709,39.17561212,0.856750003,0,0
mufs190-1952-cni3h80-i001.reference.tif,mufs190-1952-cni3h82-i001.reference.tif,3549.749448,39.30875948,-1,0,2
mufs190-1952-dpb4h150-i001.reference.tif,mufs190-1952-dpb4h116-i001.reference.tif,3771.529497,39.34378714,10.30749323,0,0
mufs190-1952-cni6h8-i001.reference.tif,mufs190-1951-cni2h6-i001.reference.tif,3407.164631,39.42437448,-1,2,2
mufs190-1952-cni5h98-i001.reference.tif,mufs190-1952-cni5h156-i001.reference.tif,3493.038386,39.4608041,-1,0,2
mufs190-1951-dpn1k48-i001.reference.tif,mufs190-1951-dpn1k47-i001.reference.tif,1863.551379,39.503295,-1,2,0
mufs190-1952-cni6h138-i001.reference.tif,mufs190-1952-cni5h24-i001.reference.tif,3076.770148,39.51126827,0.07369585,-1,0
mufs190-1952-cxi4h218-i001.reference.tif,mufs190-1952-dpb4h217-i001.reference.tif,1527.716709,39.5141496,-1,0,0
mufs190-1951-cni2h108-i001.reference.tif,mufs190-1951-cni2h107-i001.reference.tif,1653.227076,39.53863851,98.06168416,0,1
mufs190-1952-cni5h24-i001.reference.tif,mufs190-1952-cni6h138-i001.reference.tif,3076.770148,39.54040791,-1,0,-1
mufs190-1952-cni5h33-i001.reference.tif,mufs190-1952-cni5h105-i001.reference.tif,3358.844198,39.55759963,29.34209311,2,2
mufs190-1952-cni6h77-i001.reference.tif,mufs190-1952-cni6h78-i001.reference.tif,1927.981012,39.56569902,-1,0,2
mufs190-1951-dpn1k30-i001.reference.tif,mufs190-1951-dpn1k36-i001.reference.tif,3537.475576,39.57064941,1.047571063,0,2
mufs190-1952-cni4h121-i001.reference.tif,mufs190-1952-cni4h142-i001.reference.tif,3621.695338,39.62010807,2.273224352,2,0
mufs190-1952-cni4h139-i001.reference.tif,mufs190-1952-cni4h125-i001.reference.tif,3642.99984,39.64028458,-1,2,-1
mufs190-1952-dpb4h150-i001.reference.tif,mufs190-1952-dpb4h115-i001.reference.tif,2798.186913,39.71074256,2.391146707,0,2
mufs190-1951-cni2h106-i001.reference.tif,mufs190-1951-cni2h108-i001.reference.tif,3558.392163,39.78216236,98.82742705,0,0
mufs190-1951-cni2h5-i001.reference.tif,mufs190-1951-cni2h4-i001.reference.tif,1316.311522,39.81672613,97.664952,0,1
mufs190-1952-cni6h129-i001.reference.tif,mufs190-1952-cni6h128-i001.reference.tif,1680.781461,39.84628466,-1,0,2
mufs190-1952-cni4h140-i001.reference.tif,mufs190-1952-cni4h123-i001.reference.tif,3525.359979,39.89281895,-1,0,2
mufs190-1952-cni6h83-i001.reference.tif,mufs190-1952-cni4h137-i001.reference.tif,2919.472507,39.89483379,14.28069079,0,2
mufs190-1952-cni4h61-i001.reference.tif,mufs190-1952-cni4h60-i001.reference.tif,1386.265754,39.95202371,0.13562087,2,0
mufs190-1952-cni3h81-i001.reference.tif,mufs190-1952-cni3h82-i001.reference.tif,1915.410634,39.97238668,1.252420742,0,2
mufs190-1952-cni4h138-i001.reference.tif,mufs190-1952-cni4h136-i001.reference.tif,3784.4867,39.98178755,-1,0,0
mufs190-1951-dpn1k36-i001.reference.tif,mufs190-1951-dpn1k30-i001.reference.tif,3537.475576,39.98956855,-1,2,0
mufs190-1952-cni4h60-i001.reference.tif,mufs190-1952-cni4h61-i001.reference.tif,1386.265754,40.00628057,-1,0,2
mufs190-1952-cni3h14-i001.reference.tif,mufs190-1952-cni3h13-i001.reference.tif,2286.183425,40.02472323,6.462014416,2,-1
mufs190-1952-cni7h83-i001.reference.tif,mufs190-1952-cni5h149-i001.reference.tif,3939.540981,40.05668306,-1,0,0
mufs190-1951-dpn1k36-i001.reference.tif,mufs190-1951-dpn1k62-i001.reference.tif,3238.27173,40.0916902,1.762430057,2,0
mufs190-1952-cni4h90-i001.reference.tif,mufs190-1952-cni4h91-i001.reference.tif,1740.366835,40.11254938,1.265952131,-1,-1
mufs190-1952-cni4h121-i001.reference.tif,mufs190-1952-cni4h143-i001.reference.tif,3000.335723,40.14822025,9.806019216,2,2
mufs190-1952-cni6h134-i001.reference.tif,mufs190-1952-cni6h95-i001.reference.tif,3158.544698,40.2600656,-1,2,0
mufs190-1952-cni8h4-i001.reference.tif,mufs190-1952-cni8h6-i001.reference.tif,3434.406235,40.26159072,-1,0,0
mufs190-1952-cni8h7-i001.reference.tif,mufs190-1952-cni8h6-i001.reference.tif,1719.124525,40.2728836,-1,2,0
mufs190-1951-dpl2k21-i001.reference.tif,mufs190-1951-dpl2k19-i001.reference.tif,3784.36567,40.4110425,-1,2,2
mufs190-1952-cni6h83-i001.reference.tif,mufs190-1952-cni4h138-i001.reference.tif,3281.255174,40.41530085,-1,0,0
mufs190-1952-cni4h60-i001.reference.tif,mufs190-1952-cni4h59-i001.reference.tif,1575.517414,40.4220138,6.723747627,0,2
mufs190-1951-dpn1k36-i001.reference.tif,mufs190-1951-dpn1k37-i001.reference.tif,2414.616569,40.45262495,13.7413216,2,0
mufs190-1952-cni6h77-i001.reference.tif,mufs190-1952-cni6h75-i001.reference.tif,3492.693645,40.47072851,1.35840056,0,0
mufs190-1952-cni3h82-i001.reference.tif,mufs190-1952-cni3h81-i001.reference.tif,1915.410634,40.47935857,-1,2,0
mufs190-1952-cxi5h82-i001.reference.tif,mufs190-1952-cxi5h81-i001.reference.tif,1581.84689,40.51137443,-1,2,0
mufs190-1952-cni4h142-i001.reference.tif,mufs190-1952-cni4h121-i001.reference.tif,3621.695338,40.54171214,-1,0,2
mufs190-1952-cni4h127-i001.reference.tif,mufs190-1952-cni4h128-i001.reference.tif,1533.429132,40.59584364,6.395413658,-1,-1
mufs190-1952-cni4h91-i001.reference.tif,mufs190-1952-cni4h90-i001.reference.tif,1740.366835,40.62686606,-1,-1,-1
mufs190-1952-dpb4h115-i001.reference.tif,mufs190-1952-dpb4h150-i001.reference.tif,2798.186913,40.68354583,-1,2,0
mufs190-1952-cni6h127-i001.reference.tif,mufs190-1952-cni6h101-i001.reference.tif,3728.365755,40.79169438,-1,0,0
mufs190-1951-dpn1k62-i001.reference.tif,mufs190-1951-dpn1k36-i001.reference.tif,3238.27173,40.81095473,-1,0,2
mufs190-1952-dpb3h159-i001.reference.tif,mufs190-1952-dpb3h111-i001.reference.tif,3104.792637,40.85105105,98.63553179,2,2
mufs190-1952-cni6h219-i001.reference.tif,mufs190-1952-cni6h221-i001.reference.tif,3817.778966,40.91220185,98.91150233,0,0
mufs190-1952-cni5h98-i001.reference.tif,mufs190-1952-cni5h157-i001.reference.tif,3023.503768,40.93433711,-1,0,0
mufs190-1952-cni4h42-i001.reference.tif,mufs190-1952-cni4h40-i001.reference.tif,3920.092455,41.01229541,-1,2,2
mufs190-1952-cni6h75-i001.reference.tif,mufs190-1952-cni6h77-i001.reference.tif,3492.693645,41.02805383,-1,0,0
mufs190-1952-cni4h43-i001.reference.tif,mufs190-1952-cni4h45-i001.reference.tif,3241.101607,41.0422647,5.276339153,-1,-1
mufs190-1952-cni4h86-i001.reference.tif,mufs190-1952-cni4h60-i001.reference.tif,2511.583439,41.0539905,0.233300057,0,0
mufs190-1952-cni4h60-i001.reference.tif,mufs190-1952-cni4h86-i001.reference.tif,2511.583439,41.14999346,-1,0,0
mufs190-1952-dpb3h162-i001.reference.tif,mufs190-1951-dpb1h21-i001.reference.tif,3588.751386,41.24653578,-1,0,0
mufs190-1951-dpn1k44-i001.reference.tif,mufs190-1951-dpn1k24-i001.reference.tif,3489.225674,41.27145149,-1,2,0
mufs190-1952-cni4h55-i001.reference.tif,mufs190-1952-cni4h54-i001.reference.tif,1701.836438,41.37938143,0.548966834,-1,-1
mufs190-1952-cni5h155-i001.reference.tif,mufs190-1952-cni5h100-i001.reference.tif,3176.625633,41.4085831,-1,0,0
mufs190-1952-cni3h8-i001.reference.tif,mufs190-1952-cni4h42-i001.reference.tif,2665.940898,41.42475576,17.51702719,2,2
mufs190-1952-cni4h125-i001.reference.tif,mufs190-1952-cni4h138-i001.reference.tif,3396.899773,41.54319727,0.760365532,-1,0
mufs190-1952-cni4h91-i001.reference.tif,mufs190-1952-cni4h55-i001.reference.tif,2697.243942,41.57087052,16.66873308,-1,-1
mufs190-1952-cni4h42-i001.reference.tif,mufs190-1952-cni4h43-i001.reference.tif,1991.538123,41.57165447,10.00277669,2,-1
mufs190-1952-cni4h54-i001.reference.tif,mufs190-1952-cni4h55-i001.reference.tif,1701.836438,41.60779442,-1,-1,-1
