Filename,Coord X,Coord Y,GeoReferenced,Annotated
mufs190-1952-dpl5k15-i001-001.tif,316777.8008,848526.2964,0,-1.0
mufs190-1952-dpl5k16-i001-001.tif,316756.6341,849965.6326,0,-1.0
mufs190-1952-dpl5k17-i001-001.tif,316862.4677,851722.4694,0,-1.0
mufs190-1952-dpl5k18-i001-001.tif,316968.3012,853458.1396,0,-1.0
mufs190-1952-dpl5k19-i001-001.tif,316777.8008,855807.6443,0,-1.0
mufs190-1952-dpl5k20-i001-001.tif,316608.4672,857733.8148,0,-1.0
mufs190-1952-dpl5k21-i001-001.tif,316777.8008,859448.3182,0,-1.0
mufs190-1952-dpl5k22-i001-001.tif,316862.4677,860908.8211,0,-1.0
mufs190-1952-dpl5k23-i001-001.tif,316714.3007,862580.9911,0,-1.0
mufs190-1952-dpl5k24-i001-001.tif,316544.967,864083.8275,0,-1.0
mufs190-1952-dpl5k25-i001-001.tif,316481.4669,866242.8318,0,-1.0
mufs190-1952-dpl5k26-i001-001.tif,316481.4669,867280.0005,0,-1.0
mufs190-1952-dpl5k27-i001-001.tif,316566.1337,868571.1698,0,-1.0
mufs190-1952-dpl5k28-i001-001.tif,316587.3005,870963.0079,0,-1.0
mufs190-1952-dpl5k30-i001-001.tif,314470.6296,863088.9922,0,-1.0
mufs190-1952-dpl5k31-i001-001.tif,314110.7955,864993.996,0,-1.0
mufs190-1952-dpl5k32-i001-001.tif,313645.1279,867110.6669,0,-1.0
mufs190-1952-dpl5k33-i001-001.tif,313412.2941,869142.6709,0,-1.0
mufs190-1952-dpl5k34-i001-001.tif,313560.4611,871047.6747,0,-1.0
mufs190-1952-dpl5k39-i001-001.tif,307210.4484,872000.1766,0,-1.0
mufs190-1952-dpl5k40-i001-001.tif,307062.2814,870158.673,0,-1.0
mufs190-1952-dpl5k41-i001-001.tif,307125.7815,868528.8364,0,-1.0
mufs190-1952-dpl5k42-i001-001.tif,307083.4481,866539.1657,0,-1.0
mufs190-1952-dpl5k43-i001-001.tif,307337.4486,865163.3296,0,-1.0
mufs190-1952-dpl5k44-i001-001.tif,307168.115,863025.492,0,-1.0
mufs190-1952-dpl5k47-i001-001.tif,304628.1099,864337.828,0,-1.0
mufs190-1952-dpl5k48-i001-001.tif,304522.2763,865840.6643,0,-1.0
mufs190-1952-dpl5k49-i001-001.tif,304374.1094,867385.8341,0,-1.0
mufs190-1952-dpl5k50-i001-001.tif,304522.2763,869396.6714,0,-1.0
mufs190-1952-dpl5k51-i001-001.tif,304204.7757,870920.6745,0,-1.0
mufs190-1952-dpl5k55-i001-001.tif,310046.7874,870878.3411,0,-1.0
mufs190-1952-dpl5k56-i001-001.tif,310279.6212,869227.3378,0,-1.0
mufs190-1952-dpl5k57-i001-001.tif,310321.9546,867449.3342,0,-1.0
mufs190-1952-dpl5k58-i001-001.tif,310427.7881,866158.165,0,-1.0
mufs190-1952-dpl5k59-i001-001.tif,310216.121,863893.3271,0,-1.0
mufs190-1952-dpl5k65-i001-001.tif,326517.1328,857145.3803,0,-1.0
mufs190-1952-dpl5k66-i001-001.tif,326178.4655,855600.2105,0,-1.0
mufs190-1952-dpl5k67-i001-001.tif,326114.9653,853377.7061,0,-1.0
mufs190-1952-dpl5k68-i001-001.tif,326136.1321,851451.5355,0,-1.0
mufs190-1952-dpl5k69-i001-001.tif,326220.7989,850075.6995,0,-1.0
mufs190-1952-dpl5k70-i001-001.tif,326347.7991,848445.8629,0,-1.0
mufs190-1952-dpl5k71-i001-001.tif,326241.9656,847197.027,0,-1.0
mufs190-1952-dpl5k72-i001-001.tif,326813.4667,845630.6906,0,-1.0
mufs190-1952-dpl5k73-i001-001.tif,326453.6327,843979.6873,0,-1.0
mufs190-1952-dpl5k74-i001-001.tif,326771.1333,842392.1841,0,-1.0
mufs190-1952-dpl5k75-i001-001.tif,326771.1333,840571.8471,0,-1.0
mufs190-1952-dpl5k76-i001-001.tif,326453.6327,839196.011,0,-1.0
mufs190-1952-dpl5k77-i001-001.tif,326707.6332,837523.841,0,-1.0
mufs190-1952-dpl5k78-i001-001.tif,326644.1331,836169.1716,0,-1.0
mufs190-1952-dpl5k79-i001-001.tif,326538.2995,834243.0011,0,-1.0
mufs190-1952-dpl5k80-i001-001.tif,326686.4665,832867.165,0,-1.0
mufs190-1952-dpl5k81-i001-001.tif,326559.4662,831173.8283,0,-1.0
mufs190-1952-dpl5k82-i001-001.tif,326432.466,829586.3251,0,-1.0
mufs190-1952-dpl5k83-i001-001.tif,326622.9664,828104.6555,0,-1.0
mufs190-1952-dpl5k84-i001-001.tif,326707.6332,826263.1518,0,-1.0
mufs190-1952-dpl5k85-i001-001.tif,326728.7999,824993.1493,0,-1.0
mufs190-1952-dpl5k86-i001-001.tif,326495.9661,823278.6459,0,-1.0
mufs190-1952-dpl5k87-i001-001.tif,326517.1328,821267.8085,0,-1.0
mufs190-1952-dpl5k88-i001-001.tif,326538.2995,819405.1381,0,-1.0
mufs190-1952-dpl5k89-i001-001.tif,326559.4662,817732.9681,0,-1.0
mufs190-1952-dpl5k90-i001-001.tif,326728.7999,816399.4654,0,-1.0
mufs190-1952-dpl5k91-i001-001.tif,326898.1336,814515.6283,0,-1.0
mufs190-1952-dpl5k97-i001-001.tif,324421.6286,811912.1231,0,-1.0
mufs190-1952-dpl5k98-i001-001.tif,324082.9613,813605.4599,0,-1.0
mufs190-1952-dpl5k99-i001-001.tif,324336.9618,815870.2977,0,-1.0
mufs190-1952-dpl5k100-i001-001.tif,324442.7953,817415.4675,0,-1.0
mufs190-1952-dpl5k101-i001-001.tif,324400.4619,819172.3043,0,-1.0
mufs190-1952-dpl5k135-i001-001.tif,267962.8751,806385.6235,0,-1.0
mufs190-1952-dpl5k136-i001-001.tif,267814.7082,808015.4601,0,-1.0
mufs190-1952-dpl5k137-i001-001.tif,267751.208,809878.1305,0,-1.0
mufs190-1952-dpm1k3-i001-001.tif,63389.4142,867416.3673,0,-1.0
mufs190-1952-dpm1k4-i001-001.tif,63310.03904,869109.7041,0,-1.0
mufs190-1952-dpm1k5-i001-001.tif,63362.95581,870803.0408,0,-1.0
mufs190-1952-dpm1k6-i001-001.tif,63283.58065,872284.7104,0,-1.0
mufs190-1952-dpm1k7-i001-001.tif,63362.95581,874163.2558,0,-1.0
mufs190-1952-dpm1k8-i001-001.tif,63521.70613,875565.5503,0,-1.0
mufs190-1952-dpm1k9-i001-001.tif,63785.84902,889031.105,0,-1.0
mufs190-1952-dpm1k10-i001-001.tif,60540.11058,889358.3071,0,-1.0
mufs190-1952-dpm1k11-i001-001.tif,60476.61045,887707.3038,0,-1.0
mufs190-1952-dpm1k12-i001-001.tif,60391.94362,886289.1343,0,-1.0
mufs190-1952-dpm1k13-i001-001.tif,60349.6102,884870.9647,0,-1.0
mufs190-1952-dpm1k14-i001-001.tif,60243.77665,883304.6283,0,-1.0
mufs190-1952-dpm1k15-i001-001.tif,60227.90162,881473.708,0,-1.0
mufs190-1952-dpm1k16-i001-001.tif,60201.44324,879700.9961,0,-1.0
mufs190-1952-dpm1k17-i001-001.tif,60174.98485,877716.6171,0,-1.0
mufs190-1952-dpm1k18-i001-001.tif,63949.78077,890846.5913,0,-1.0
mufs190-1952-dpm1k19-i001-001.tif,64082.0727,892235.6566,0,-1.0
mufs190-1952-dpm1k20-i001-001.tif,63850.56182,893856.2327,0,-1.0
mufs190-1952-dpm1k21-i001-001.tif,63916.70778,895278.371,0,-1.0
mufs190-1952-dpm1k22-i001-001.tif,63916.70778,897229.677,0,-1.0
mufs190-1952-dpm1k23-i001-001.tif,64412.80253,898354.1584,0,-1.0
mufs190-1952-dpm1k24-i001-001.tif,64115.14568,900007.8075,0,-1.0
mufs190-1952-dpm1k25-i001-001.tif,64082.0727,901463.0188,0,-1.0
mufs190-1952-dpm1k26-i001-001.tif,63982.85375,902852.084,0,-1.0
mufs190-1952-dpm1k27-i001-001.tif,64280.5106,904869.536,0,-1.0
mufs190-1952-dpm1k28-i001-001.tif,64247.43761,906754.696,0,-1.0
mufs190-1952-dpm1k29-i001-001.tif,64214.36463,907912.2504,0,-1.0
mufs190-1952-dpm1k30-i001-001.tif,64247.43761,909367.4617,0,-1.0
mufs190-1952-dpm1k31-i001-001.tif,64346.65656,911318.7676,0,-1.0
mufs190-1952-dpm1k32-i001-001.tif,64247.43761,912542.468,0,-1.0
mufs190-1952-dpm1k33-i001-001.tif,64478.94849,914129.9712,0,-1.0
mufs190-1952-dpm1k34-i001-001.tif,64379.72954,915485.9635,0,-1.0
mufs190-1952-dpm1k35-i001-001.tif,64280.5106,916941.1747,0,-1.0
mufs190-1952-dpm1k36-i001-001.tif,64445.87551,918826.3347,0,-1.0
mufs190-1952-dpm1k37-i001-001.tif,64379.72954,920645.3488,0,-1.0
mufs190-1952-dpm1k38-i001-001.tif,64445.87551,922332.0709,0,-1.0
mufs190-1952-dpm1k39-i001-001.tif,64512.02148,924051.866,0,-1.0
mufs190-1952-dpm1k40-i001-001.tif,64445.87551,925738.5882,0,-1.0
mufs190-1952-dpm1k41-i001-001.tif,64478.94849,927293.0183,0,-1.0
mufs190-1952-dpm1k42-i001-001.tif,64478.94849,928847.4485,0,-1.0
mufs190-1952-dpm1k43-i001-001.tif,64478.94849,930468.0247,0,-1.0
mufs190-1952-dpm1k44-i001-001.tif,64379.72954,932386.2577,0,-1.0
mufs190-1952-dpm1k45-i001-001.tif,64776.60534,933742.25,0,-1.0
mufs190-1952-dpm1k46-i001-001.tif,64743.53236,935098.2423,0,-1.0
mufs190-1952-dpm1k47-i001-001.tif,64710.45937,936619.5995,0,-1.0
mufs190-1952-dpm1k48-i001-001.tif,64908.89727,938438.6136,0,-1.0
mufs190-1952-dpm1k49-i001-001.tif,64842.7513,939993.0437,0,-1.0
mufs190-1952-dpm1k50-i001-001.tif,64975.04323,941812.0578,0,-1.0
mufs190-1952-dpm1k51-i001-001.tif,64875.82429,943399.561,0,-1.0
mufs190-1952-dpm1k58-i001-001.tif,62053.44208,944811.7332,0,-1.0
mufs190-1952-dpm1k59-i001-001.tif,61989.94195,942758.5625,0,-1.0
mufs190-1952-dpm1k60-i001-001.tif,61968.77524,941022.8923,0,-1.0
mufs190-1952-dpm1k61-i001-001.tif,61820.60828,939371.889,0,-1.0
mufs190-1952-dpm1k62-i001-001.tif,61742.64424,937640.4522,0,-1.0
mufs190-1952-dpm1k63-i001-001.tif,61954.31133,935814.8236,0,-1.0
mufs190-1952-dpm1k64-i001-001.tif,61769.10262,934518.3627,0,-1.0
mufs190-1952-dpm1k65-i001-001.tif,61769.10262,932745.6508,0,-1.0
mufs190-1952-dpm1k66-i001-001.tif,61583.89392,931131.6892,0,-1.0
mufs190-1952-dpm1k67-i001-001.tif,61478.06037,929358.9773,0,-1.0
mufs190-1952-dpm1k68-i001-001.tif,61398.68521,927370.1886,0,-1.0
mufs190-1952-dpm1k69-i001-001.tif,61451.60199,925597.4768,0,-1.0
mufs190-1952-dpm1k70-i001-001.tif,61451.60199,924115.8071,0,-1.0
mufs190-1952-dpm1k71-i001-001.tif,61319.31006,922660.5959,0,-1.0
mufs190-1952-dpm1k72-i001-001.tif,61319.31006,920834.9672,0,-1.0
mufs190-1952-dpm1k73-i001-001.tif,61213.47651,919273.9224,0,-1.0
mufs190-1952-dpm1k74-i001-001.tif,61433.96306,917226.0433,0,-1.0
mufs190-1952-dpm1k75-i001-001.tif,61698.54692,915506.2482,0,-1.0
mufs190-1952-dpm1k76-i001-001.tif,61407.50468,913865.8283,0,-1.0
mufs190-1952-dpm1k77-i001-001.tif,61142.92081,912384.1587,0,-1.0
mufs190-1952-dpm1k78-i001-001.tif,61222.29597,910743.7387,0,-1.0
mufs190-1952-dpm1k79-i001-001.tif,61195.83759,909262.0691,0,-1.0
mufs190-1952-dpm1k80-i001-001.tif,61063.54565,907642.8158,0,-1.0
mufs190-1952-dpm1k81-i001-001.tif,61142.92081,905896.5624,0,-1.0
mufs190-1952-dpm1k82-i001-001.tif,61142.92081,904044.4753,0,-1.0
mufs190-1952-dpm1k83-i001-001.tif,61142.92081,902430.5138,0,-1.0
mufs190-1952-dpm1k84-i001-001.tif,60878.33695,900763.6354,0,-1.0
mufs190-1952-dpm1k85-i001-001.tif,60825.42018,899308.4242,0,-1.0
mufs190-1952-dpm1k86-i001-001.tif,60975.35103,897420.001,0,-1.0
mufs190-1952-dpm1k87-i001-001.tif,60975.35103,895832.4978,0,-1.0
mufs190-1952-dpm1k88-i001-001.tif,60806.01736,894647.1621,0,-1.0
mufs190-1952-dpm1k89-i001-001.tif,60689.60046,892787.1375,0,-1.0
mufs190-1952-dpm1k91-i001-001.tif,63616.51534,876686.9449,0,-1.0
mufs190-1952-dpm1k92-i001-001.tif,63642.97373,878009.8642,0,-1.0
mufs190-1952-dpm1k93-i001-001.tif,63642.97373,879332.7835,0,-1.0
mufs190-1952-dpm1k94-i001-001.tif,63616.51534,880893.8283,0,-1.0
mufs190-1952-dpm1k95-i001-001.tif,63616.51534,882798.8321,0,-1.0
mufs190-1952-dpm1k96-i001-001.tif,63642.97373,883989.4595,0,-1.0
mufs190-1952-dpm1k97-i001-001.tif,63722.34889,885550.5043,0,-1.0
mufs190-1952-dpm1k98-i001-001.tif,63642.97373,887323.2162,0,-1.0
mufs190-1952-dpm1k99-i001-001.tif,60212.02659,876256.1142,0,-1.0
mufs190-1952-dpm1k100-i001-001.tif,60127.35975,874710.9444,0,-1.0
mufs190-1952-dpm1k101-i001-001.tif,60339.02684,873313.9416,0,-1.0
mufs190-1952-dpm1k102-i001-001.tif,60381.36026,871726.4385,0,-1.0
mufs190-1952-dpm1k107-i001-001.tif,60300.3976,869837.3097,0,-1.0
mufs190-1952-dpm1k108-i001-001.tif,60168.10567,867919.0767,0,-1.0
mufs190-1952-dpm2k12-i001-001.tif,72806.61938,879193.0272,0,-1.0
mufs190-1952-dpm2k13-i001-001.tif,72912.45292,880420.6963,0,-1.0
mufs190-1952-dpm2k14-i001-001.tif,72912.45292,881860.0325,0,-1.0
mufs190-1952-dpm2k15-i001-001.tif,72891.28621,883659.2028,0,-1.0
mufs190-1952-dpm2k16-i001-001.tif,73060.61989,884696.3715,0,-1.0
mufs190-1952-dpm2k17-i001-001.tif,72912.45292,886029.8742,0,-1.0
mufs190-1952-dpm2k18-i001-001.tif,72806.61938,887448.0437,0,-1.0
mufs190-1952-dpm2k19-i001-001.tif,73229.95356,889369.9809,0,-1.0
mufs190-1952-dpm2k20-i001-001.tif,72891.28621,890682.3168,0,-1.0
mufs190-1952-dpm2k21-i001-001.tif,72848.9528,892269.82,0,-1.0
mufs190-1952-dpm2k22-i001-001.tif,73102.9533,893772.6563,0,-1.0
mufs190-1952-dpm2k23-i001-001.tif,73166.45343,895762.327,0,-1.0
mufs190-1952-dpm2k24-i001-001.tif,73801.4547,897497.9971,0,-1.0
mufs190-1952-dpm2k29-i001-001.tif,74170.39044,904536.7569,0,-1.0
mufs190-1952-dpm2k30-i001-001.tif,74551.3912,906039.5932,0,-1.0
mufs190-1952-dpm2k31-i001-001.tif,74657.22475,907838.7635,0,-1.0
mufs190-1952-dpm2k32-i001-001.tif,74339.72411,909193.4329,0,-1.0
mufs190-1952-dpm2k33-i001-001.tif,74805.39171,910442.2687,0,-1.0
mufs190-1952-dpm2k34-i001-001.tif,74657.22475,912601.273,0,-1.0
mufs190-1952-dpm2k35-i001-001.tif,74826.55842,913977.1091,0,-1.0
mufs190-1952-dpm2k36-i001-001.tif,74847.72513,915230.1783,0,-1.0
mufs190-1952-dpm2k37-i001-001.tif,74678.39146,916817.6814,0,-1.0
mufs190-1952-dpm2k38-i001-001.tif,73874.05651,918447.518,0,-1.0
mufs190-1952-dpm2k39-i001-001.tif,73937.55664,919823.3541,0,-1.0
mufs190-1952-dpm2k40-i001-001.tif,73958.72335,921241.5236,0,-1.0
mufs190-1952-dpm2k41-i001-001.tif,73895.22322,922829.0268,0,-1.0
mufs190-1952-dpm2k42-i001-001.tif,74128.05702,924585.8637,0,-1.0
mufs190-1952-dpm2k43-i001-001.tif,74064.55689,925877.0329,0,-1.0
mufs190-1952-dpm2k44-i001-001.tif,74085.7236,927824.3701,0,-1.0
mufs190-1952-dpm2k46-i001-001.tif,73937.55664,930965.5097,0,-1.0
mufs190-1952-dpm2k48-i001-001.tif,73217.88853,933759.5153,0,-1.0
mufs190-1952-dpm2k49-i001-001.tif,73112.05499,934669.6838,0,-1.0
mufs190-1952-dpm2k50-i001-001.tif,73175.55512,936426.5207,0,-1.0
mufs190-1952-dpm2k51-i001-001.tif,73302.55537,937992.8571,0,-1.0
mufs190-1952-dpm2k52-i001-001.tif,73281.38866,939821.6608,0,-1.0
mufs190-1952-dpm2k53-i001-001.tif,73387.22221,941578.4976,0,-1.0
mufs190-1952-dpm2k54-i001-001.tif,73535.38917,943229.5009,0,-1.0
mufs190-1952-dpm2k55-i001-001.tif,74022.22348,944626.5037,0,-1.0
mufs190-1952-dpm2k63-i001-001.tif,70562.94822,932630.5007,0,-1.0
mufs190-1952-dpm2k64-i001-001.tif,70520.61481,934260.3373,0,-1.0
mufs190-1952-dpm2k65-i001-001.tif,70689.94848,936186.5078,0,-1.0
mufs190-1952-dpm2k66-i001-001.tif,70880.44886,938112.6783,0,-1.0
mufs190-1952-dpm2k67-i001-001.tif,70774.61531,939594.348,0,-1.0
mufs190-1952-dpm2k68-i001-001.tif,70880.44886,941181.8511,0,-1.0
mufs190-1952-dpm2k69-i001-001.tif,70986.2824,942642.3541,0,-1.0
mufs190-1952-dpm2k70-i001-001.tif,71007.44911,944272.1907,0,-1.0
mufs190-1952-dpm2k71-i001-001.tif,70816.94873,930937.164,0,-1.0
mufs190-1952-dpm2k72-i001-001.tif,70880.44886,929730.6616,0,-1.0
mufs190-1952-dpm2k73-i001-001.tif,70668.78177,928206.6585,0,-1.0
mufs190-1952-dpm2k74-i001-001.tif,70732.2819,926513.3218,0,-1.0
mufs190-1952-dpm2k75-i001-001.tif,70584.11493,924968.1521,0,-1.0
mufs190-1952-dpm2k76-i001-001.tif,70732.2819,923592.316,0,-1.0
mufs190-1952-dpm2k77-i001-001.tif,70753.44861,922258.8133,0,-1.0
mufs190-1952-dpm2k78-i001-001.tif,70541.78152,920607.81,0,-1.0
mufs190-1952-dpm2k79-i001-001.tif,70499.4481,918537.7059,0,-1.0
mufs190-1952-dpm2k80-i001-001.tif,70330.11443,916569.2019,0,-1.0
mufs190-1952-dpm2k81-i001-001.tif,70181.94746,915045.1989,0,-1.0
mufs190-1952-dpm2k82-i001-001.tif,70435.94797,913415.3623,0,-1.0
mufs190-1952-dpm2k83-i001-001.tif,70584.11493,911806.6924,0,-1.0
mufs190-1952-dpm2k84-i001-001.tif,70541.78152,910430.8563,0,-1.0
mufs190-1952-dpm2k85-i001-001.tif,70287.78101,908610.5193,0,-1.0
mufs190-1952-dpm2k86-i001-001.tif,70330.11443,906929.8826,0,-1.0
mufs190-1952-dpm2k87-i001-001.tif,70139.61404,905490.5464,0,-1.0
mufs190-1952-dpm2k88-i001-001.tif,70139.61404,903733.7096,0,-1.0
mufs190-1952-dpm2k89-i001-001.tif,70033.7805,902082.7063,0,-1.0
mufs190-1952-dpm2k90-i001-001.tif,70203.11417,900410.5363,0,-1.0
mufs190-1952-dpm2k91-i001-001.tif,69970.28037,898378.5322,0,-1.0
mufs190-1952-dpm2k92-i001-001.tif,70012.61379,896706.3622,0,-1.0
mufs190-1952-dpm2k93-i001-001.tif,69970.28037,895182.3591,0,-1.0
mufs190-1952-dpm2k94-i001-001.tif,70054.94721,893446.689,0,-1.0
mufs190-1952-dpm2k95-i001-001.tif,70118.44734,892113.1863,0,-1.0
mufs190-1952-dpm2k96-i001-001.tif,69949.11366,890631.5167,0,-1.0
mufs190-1952-dpm2k97-i001-001.tif,69864.44683,888790.013,0,-1.0
mufs190-1952-dpm2k98-i001-001.tif,69758.61328,887498.8438,0,-1.0
mufs190-1952-dpm2k99-i001-001.tif,69864.44683,886178.0411,0,-1.0
mufs190-1952-dpm2k100-i001-001.tif,69885.61354,884802.2051,0,-1.0
mufs190-1952-dpm2k101-i001-001.tif,69758.61328,883278.202,0,-1.0
mufs190-1952-dpm2k102-i001-001.tif,69949.11366,881648.3654,0,-1.0
mufs190-1952-dpm2k103-i001-001.tif,70203.11417,880251.3626,0,-1.0
mufs190-1952-dpm2k104-i001-001.tif,70097.28063,878388.6922,0,-1.0
mufs190-1952-dpm2k105-i001-001.tif,70203.11417,877224.5232,0,-1.0
mufs190-1952-dpm2k106-i001-001.tif,69716.27986,875226.3859,0,-1.0
mufs190-1952-dpm2k107-i001-001.tif,70245.44759,873744.7163,0,-1.0
mufs190-1952-dpm2k108-i001-001.tif,69864.44683,872072.5463,0,-1.0
mufs190-1952-dpm2k109-i001-001.tif,69631.61303,870421.543,0,-1.0
mufs190-1952-dpm2k110-i001-001.tif,69441.11265,868855.2065,0,-1.0
mufs190-1952-dpm2k111-i001-001.tif,69589.27961,867585.204,0,-1.0
mufs190-1952-dpm2k119-i001-001.tif,67174.03676,867515.6187,0,-1.0
mufs190-1952-dpm2k120-i001-001.tif,67004.70309,869018.4551,0,-1.0
mufs190-1952-dpm2k121-i001-001.tif,67195.20347,870542.4581,0,-1.0
mufs190-1952-dpm2k122-i001-001.tif,67237.53688,872172.2947,0,-1.0
mufs190-1952-dpm2k123-i001-001.tif,67385.70385,873738.6312,0,-1.0
mufs190-1952-dpm2k124-i001-001.tif,67470.37068,875156.8007,0,-1.0
mufs190-1952-dpm2k125-i001-001.tif,67047.0365,876892.4708,0,-1.0
mufs190-1952-dpm2k126-i001-001.tif,66983.53638,878458.8073,0,-1.0
mufs190-1952-dpm2k127-i001-001.tif,66983.53638,879855.8101,0,-1.0
mufs190-1952-dpm2k128-i001-001.tif,67089.36992,881443.3133,0,-1.0
mufs190-1952-dpm2k129-i001-001.tif,67004.70309,883221.3168,0,-1.0
mufs190-1952-dpm2k130-i001-001.tif,67025.86979,884453.2193,0,-1.0
mufs190-1952-dpm2k131-i001-001.tif,66983.53638,886210.0561,0,-1.0
mufs190-1952-dpm2k132-i001-001.tif,67195.20347,887839.8927,0,-1.0
mufs190-1952-dpm2k133-i001-001.tif,67258.70359,889575.5629,0,-1.0
mufs190-1952-dpm2k134-i001-001.tif,67343.37043,890528.0648,0,-1.0
mufs190-1952-dpm2k135-i001-001.tif,67512.7041,891946.2343,0,-1.0
mufs190-1952-dpm2k136-i001-001.tif,67512.7041,893576.0709,0,-1.0
mufs190-1952-dpm2k137-i001-001.tif,67576.20423,895269.4076,0,-1.0
mufs190-1952-dpm2k138-i001-001.tif,67639.70436,896751.0772,0,-1.0
mufs190-1952-dpm2k139-i001-001.tif,67597.37094,898296.247,0,-1.0
mufs190-1952-dpm2k140-i001-001.tif,67639.70436,900070.0172,0,-1.0
mufs190-1952-dpm2k141-i001-001.tif,67512.7041,901403.5199,0,-1.0
mufs190-1952-dpm2k142-i001-001.tif,67851.37145,902885.1895,0,-1.0
mufs190-1952-dpm2k143-i001-001.tif,67428.03727,904557.3595,0,-1.0
mufs190-1952-dpm2k144-i001-001.tif,67279.8703,906674.0304,0,-1.0
mufs190-1952-dpm2k145-i001-001.tif,67258.70359,908388.5338,0,-1.0
mufs190-1952-dpm2k146-i001-001.tif,67237.53688,909827.87,0,-1.0
mufs190-1952-dpm2k147-i001-001.tif,67406.87056,911330.7064,0,-1.0
mufs190-1952-dpm2k148-i001-001.tif,67512.7041,912702.3091,0,-1.0
mufs190-1952-dpm2k149-i001-001.tif,67639.70436,914035.8118,0,-1.0
mufs190-1952-dpm2k150-i001-001.tif,67385.70385,915517.4814,0,-1.0
mufs190-1952-dpm2k151-i001-001.tif,67512.7041,917126.1513,0,-1.0
mufs190-1952-dpm2k152-i001-001.tif,67533.87081,918713.6545,0,-1.0
mufs190-1952-dpm2k153-i001-001.tif,67555.03752,919898.9902,0,-1.0
mufs190-1952-dpm2k154-i001-001.tif,67470.37068,921803.994,0,-1.0
mufs190-1952-dpm2k155-i001-001.tif,67745.5379,923708.9978,0,-1.0
mufs190-1952-dpm2k156-i001-001.tif,67682.03777,925008.6337,0,-1.0
mufs190-1952-dpm2k157-i001-001.tif,67703.20448,926553.8035,0,-1.0
mufs190-1952-dpm2k158-i001-001.tif,67914.87157,928120.14,0,-1.0
mufs190-1952-dpm3k6-i001-001.tif,35955.83188,883441.2882,0,-1.0
mufs190-1952-dpm3k7-i001-001.tif,35691.24802,881483.3676,0,-1.0
mufs190-1952-dpm3k8-i001-001.tif,35585.41448,879790.0309,0,-1.0
mufs190-1952-dpm3k9-i001-001.tif,35506.03932,878281.9029,0,-1.0
mufs190-1952-dpm3k10-i001-001.tif,35902.91511,876667.9413,0,-1.0
mufs190-1952-dpm3k11-i001-001.tif,35664.78964,875080.4381,0,-1.0
mufs190-1952-dpm3k12-i001-001.tif,35619.81038,873597.4456,0,-1.0
mufs190-1952-dpm3k13-i001-001.tif,35685.95634,872043.0154,0,-1.0
mufs190-1952-dpm3k14-i001-001.tif,35553.66441,870521.6582,0,-1.0
mufs190-1952-dpm3k15-i001-001.tif,35619.81038,868801.8631,0,-1.0
mufs190-1952-dpm3k23-i001-001.tif,38382.28639,869435.5414,0,-1.0
mufs190-1952-dpm3k24-i001-001.tif,38488.11994,870626.1688,0,-1.0
mufs190-1952-dpm3k25-i001-001.tif,38673.32864,872107.8384,0,-1.0
mufs190-1952-dpm3k26-i001-001.tif,38593.95348,873298.4658,0,-1.0
mufs190-1952-dpm3k27-i001-001.tif,38726.24541,874674.3019,0,-1.0
mufs190-1952-dpm3k28-i001-001.tif,38646.87025,876605.7641,0,-1.0
mufs190-1952-dpm3k29-i001-001.tif,38699.78703,878510.7679,0,-1.0
mufs190-1952-dpm3k30-i001-001.tif,38541.03671,879913.0624,0,-1.0
mufs190-1952-dpm3k31-i001-001.tif,38607.18267,881771.764,0,-1.0
mufs190-1952-dpm3k32-i001-001.tif,38739.4746,883465.1007,0,-1.0
mufs190-1952-dpm3k33-i001-001.tif,38845.30815,885184.8958,0,-1.0
mufs190-1952-dpm3k34-i001-001.tif,38792.39138,886931.1493,0,-1.0
mufs190-1952-dpm3k35-i001-001.tif,38845.30815,888439.2773,0,-1.0
mufs190-1952-dpm3k36-i001-001.tif,38792.39138,889762.1967,0,-1.0
mufs190-1952-dpm3k37-i001-001.tif,38977.60008,891534.9085,0,-1.0
mufs190-1952-dpm3k38-i001-001.tif,39098.86768,892975.1267,0,-1.0
mufs190-1952-dpm3k39-i001-001.tif,39098.86768,894794.1408,0,-1.0
mufs190-1952-dpm3k46-i001-001.tif,45413.01067,912605.6115,0,-1.0
mufs190-1952-dpm3k47-i001-001.tif,45413.01067,910721.7744,0,-1.0
mufs190-1952-dpm3k48-i001-001.tif,45391.84396,909494.1053,0,-1.0
mufs190-1952-dpm3k49-i001-001.tif,45201.34358,908012.4357,0,-1.0
mufs190-1952-dpm3k50-i001-001.tif,45286.01042,906615.4329,0,-1.0
mufs190-1952-dpm3k51-i001-001.tif,45325.30112,904610.1518,0,-1.0
mufs190-1952-dpm3k52-i001-001.tif,44928.42533,903254.1595,0,-1.0
mufs190-1952-dpm3k53-i001-001.tif,45159.93621,901302.8535,0,-1.0
mufs190-1952-dpm3k54-i001-001.tif,45027.64427,899748.4233,0,-1.0
mufs190-1952-dpm3k55-i001-001.tif,44829.20638,898193.9931,0,-1.0
mufs190-1952-dpm3k56-i001-001.tif,44796.13339,896374.9791,0,-1.0
mufs190-1952-dpm3k57-i001-001.tif,44862.27936,894489.819,0,-1.0
mufs190-1952-dpm3k58-i001-001.tif,44597.6955,892803.0969,0,-1.0
mufs190-1952-dpm3k59-i001-001.tif,44696.91445,891215.5937,0,-1.0
